probability,start_symbol,end_symbol0,end_symbol1,end_symbol2,end_symbol3,end_symbol4,end_symbol5,end_symbol6,end_symbol7,end_symbol8,end_symbol9,end_symbols
0.0265625,DT,De,,,,,,,,,,"('De',)"
0.000554016620498615,NN,inkomster,,,,,,,,,,"('inkomster',)"
0.000187952260125928,S,NP,PP,VB,AVP,,,,,,,"(NP, PP, VB, AVP)"
0.03847721529306269,NP,HP,,,,,,,,,,"(HP,)"
0.8475073313782991,HP,som,,,,,,,,,,"('som',)"
0.10138888888888889,P,på,,,,,,,,,,"('på',)"
0.011197916666666667,DT,detta,,,,,,,,,,"('detta',)"
0.003213296398891967,NN,sätt,,,,,,,,,,"('sätt',)"
0.00027191153811293394,VB,beskattas,,,,,,,,,,"('beskattas',)"
0.0007702676680146351,AB,individuellt,,,,,,,,,,"('individuellt',)"
0.0016314692286776035,VB,kallas,,,,,,,,,,"('kallas',)"
5.5401662049861494e-05,NN,A-inkomster,,,,,,,,,,"('A-inkomster',)"
0.011653040127807537,S,NP,VB,,,,,,,,,"(NP, VB)"
0.004427083333333333,DT,Dessa,,,,,,,,,,"('Dessa',)"
0.10015408320493066,VB,är,,,,,,,,,,"('är',)"
4.0759761962990134e-05,NP,NN,PP,MID,NP,MAD,,,,,,"(NN, PP, MID, NP, MAD)"
0.0014958448753462604,NN,inkomst,,,,,,,,,,"('inkomst',)"
0.0002770083102493075,NN,tjänst,,,,,,,,,,"('tjänst',)"
0.14522058823529413,MID,-,,,,,,,,,,"('-',)"
0.000611396429444852,NP,NP,MID,NP,MID,NP,MID,NP,KN,NP,,"(NP, MID, NP, MID, NP, MID, NP, KN, NP)"
0.00044321329639889195,NN,lön,,,,,,,,,,"('lön',)"
0.7849264705882353,MID,",",,,,,,,,,,"(',',)"
0.0001662049861495845,NN,pension,,,,,,,,,,"('pension',)"
5.5401662049861494e-05,NN,livränta,,,,,,,,,,"('livränta',)"
5.5401662049861494e-05,NN,undantagsförmåner,,,,,,,,,,"('undantagsförmåner',)"
0.016344664547159046,NP,JJ,NN,,,,,,,,,"(JJ, NN)"
0.00018917896329928113,JJ,övrig,,,,,,,,,,"('övrig',)"
5.5401662049861494e-05,NN,tjänsteinkomst,,,,,,,,,,"('tjänsteinkomst',)"
0.05462944366338622,ROOT,PSEUDO,,,,,,,,,,"(PSEUDO,)"
0.003676470588235294,PSEUDO,XP,S,PAD,,,,,,,,"(XP, S, PAD)"
0.000390625,XP,PAD,,,,,,,,,,"(PAD,)"
0.0009397613006296401,S,NP,MID,NP,,,,,,,,"(NP, MID, NP)"
5.5401662049861494e-05,NN,Undantag,,,,,,,,,,"('Undantag',)"
0.031985294117647056,MID,:,,,,,,,,,,"(':',)"
0.00037835792659856227,JJ,periodiskt,,,,,,,,,,"('periodiskt',)"
0.00011080332409972299,NN,understöd,,,,,,,,,,"('understöd',)"
0.10710959329400807,KN,eller,,,,,,,,,,"('eller',)"
4.0759761962990134e-05,NP,AP,AP,NN,MAD,,,,,,,"(AP, AP, NN, MAD)"
0.07318880859736891,AP,AVP,JJ,,,,,,,,,"(AVP, JJ)"
0.003273637589062199,AB,därmed,,,,,,,,,,"('därmed',)"
0.00018917896329928113,JJ,jämförlig,,,,,,,,,,"('jämförlig',)"
0.00018917896329928113,JJ,periodisk,,,,,,,,,,"('periodisk',)"
0.03836111669009842,ROOT,XP,,,,,,,,,,"(XP,)"
0.001953125,XP,NP,MID,S,MAD,,,,,,,"(NP, MID, S, MAD)"
5.5401662049861494e-05,NN,jordbruksfastighet,,,,,,,,,,"('jordbruksfastighet',)"
0.16058394160583941,SN,om,,,,,,,,,,"('om',)"
0.01240484916831125,S,NP,VP,,,,,,,,,"(NP, VP)"
0.003301540719002201,NP,DT,JJ,,,,,,,,,"(DT, JJ)"
0.13854166666666667,DT,den,,,,,,,,,,"('den',)"
0.00037835792659856227,JJ,skattskyldige,,,,,,,,,,"('skattskyldige',)"
0.011830201809324982,VP,VB,PP,PP,,,,,,,,"(VB, PP, PP)"
0.0003625487174839119,VB,arbetat,,,,,,,,,,"('arbetat',)"
0.2040509259259259,P,i,,,,,,,,,,"('i',)"
0.00044321329639889195,NN,jordbruket,,,,,,,,,,"('jordbruket',)"
0.0005558643690939411,AP,AVP,AVP,JJ,,,,,,,,"(AVP, AVP, JJ)"
0.0019256691700365878,AB,ej,,,,,,,,,,"('ej',)"
0.0005777007510109763,AB,blott,,,,,,,,,,"('blott',)"
0.0007567158531971245,JJ,ringa,,,,,,,,,,"('ringa',)"
0.000332409972299169,NN,omfattning,,,,,,,,,,"('omfattning',)"
0.005859375,XP,XP,MAD,,,,,,,,,"(XP, MAD)"
0.0015625,XP,NP,MID,S,,,,,,,,"(NP, MID, S)"
0.0001662049861495845,NN,rörelse,,,,,,,,,,"('rörelse',)"
0.0001662049861495845,NN,rörelsen,,,,,,,,,,"('rörelsen',)"
0.0201108918334743,S,S,KN,S,MAD,,,,,,,"(S, KN, S, MAD)"
0.0318579080913448,S,NP,VB,NP,,,,,,,,"(NP, VB, NP)"
0.0005298769055188718,NP,NN,JJ,NN,,,,,,,,"(NN, JJ, NN)"
5.5401662049861494e-05,NN,Makars,,,,,,,,,,"('Makars',)"
0.0026485054861899358,JJ,övriga,,,,,,,,,,"('övriga',)"
0.0001662049861495845,NN,B-inkomster,,,,,,,,,,"('B-inkomster',)"
9.3976130062964e-05,S,VB,S,VP,,,,,,,,"(VB, S, VP)"
0.013776851264388653,VB,skall,,,,,,,,,,"('skall',)"
0.0021614509914481723,S,KN,AP,,,,,,,,,"(KN, AP)"
0.0937597019559143,KN,som,,,,,,,,,,"('som',)"
0.005558643690939411,AP,AB,,,,,,,,,,"(AB,)"
0.008280377431157327,AB,tidigare,,,,,,,,,,"('tidigare',)"
0.07538854094177685,VP,VB,,,,,,,,,,"(VB,)"
9.063717937097797e-05,VB,sambeskattas,,,,,,,,,,"('sambeskattas',)"
0.009961469786674185,S,NP,VB,AVP,NP,MAD,,,,,,"(NP, VB, AVP, NP, MAD)"
0.0011350737797956867,JJ,Sådana,,,,,,,,,,"('Sådana',)"
0.008858078182168303,AB,t.ex.,,,,,,,,,,"('t.ex.',)"
0.0009374745251487731,NP,NP,MID,NP,MID,NP,,,,,,"(NP, MID, NP, MID, NP)"
0.00011080332409972299,NN,kapital,,,,,,,,,,"('kapital',)"
0.0007567158531971245,JJ,tillfällig,,,,,,,,,,"('tillfällig',)"
5.5401662049861494e-05,NN,förvärvsverksamhet,,,,,,,,,,"('förvärvsverksamhet',)"
0.0032891645522037404,S,S,KN,VP,MAD,,,,,,,"(S, KN, VP, MAD)"
0.005732543933840805,S,NP,VB,AVP,VP,,,,,,,"(NP, VB, AVP, VP)"
0.00603244477052254,NP,NN,S,,,,,,,,,"(NN, S)"
0.000187952260125928,S,NP,PP,AVP,VB,PP,,,,,,"(NP, PP, AVP, VB, PP)"
0.000997229916897507,NN,makarna,,,,,,,,,,"('makarna',)"
0.0021182360870402464,AB,sammanlagt,,,,,,,,,,"('sammanlagt',)"
0.0006344602555968459,VB,uppgår,,,,,,,,,,"('uppgår',)"
0.0875,P,till,,,,,,,,,,"('till',)"
0.0034662045060658577,AB,högst,,,,,,,,,,"('högst',)"
0.005158437730287398,RG,2000,,,,,,,,,,"('2000',)"
0.003601108033240997,NN,kr,,,,,,,,,,"('kr',)"
0.00924321201617562,AB,dock,,,,,,,,,,"('dock',)"
0.028763627928554858,VP,VB,S,,,,,,,,,"(VB, S)"
0.0007250974349678238,VB,betraktas,,,,,,,,,,"('betraktas',)"
0.0038530213325815243,S,KN,NN,,,,,,,,,"(KN, NN)"
0.00011080332409972299,NN,A-inkomst,,,,,,,,,,"('A-inkomst',)"
0.00023196474135931338,VP,AVP,VB,AVP,,,,,,,,"(AVP, VB, AVP)"
0.010013479684190255,AB,alltså,,,,,,,,,,"('alltså',)"
0.01099520721736679,S,NP,VB,NP,PP,MAD,,,,,,"(NP, VB, NP, PP, MAD)"
0.00037835792659856227,JJ,Frivillig,,,,,,,,,,"('Frivillig',)"
0.0004531858968548899,VB,tillämpas,,,,,,,,,,"('tillämpas',)"
0.0009458948164964056,JJ,sista,,,,,,,,,,"('sista',)"
5.5401662049861494e-05,NN,gången,,,,,,,,,,"('gången',)"
0.023486682808716706,PP,XP,NP,,,,,,,,,"(XP, NP)"
0.04453125,XP,P,NN,P,,,,,,,,"(P, NN, P)"
0.0007202216066481994,NN,samband,,,,,,,,,,"('samband',)"
0.07708333333333334,P,med,,,,,,,,,,"('med',)"
0.009293225727561751,NP,NP,NN,,,,,,,,,"(NP, NN)"
0.013491481209749735,NP,RG,NN,,,,,,,,,"(RG, NN)"
0.012527634487840826,RG,1971,,,,,,,,,,"('1971',)"
0.0008310249307479224,NN,års,,,,,,,,,,"('års',)"
0.0001662049861495845,NN,taxering,,,,,,,,,,"('taxering',)"
0.000563856780377784,S,VB,S,MAD,,,,,,,,"(VB, S, MAD)"
9.063717937097797e-05,VB,Observera,,,,,,,,,,"('Observera',)"
0.0015896307165566153,NP,NN,AVP,,,,,,,,,"(NN, AVP)"
0.0002770083102493075,NN,ansökan,,,,,,,,,,"('ansökan',)"
0.00038513383400731754,AB,härom,,,,,,,,,,"('härom',)"
0.0005438230762258679,VB,göras,,,,,,,,,,"('göras',)"
0.002784503631961259,PP,AB,NP,,,,,,,,,"(AB, NP)"
0.0013479684190256115,AB,senast,,,,,,,,,,"('senast',)"
0.000611396429444852,NP,DT,RG,NN,NP,,,,,,,"(DT, RG, NN, NP)"
0.03831982313927782,RG,1,,,,,,,,,,"('1',)"
0.000332409972299169,NN,juli,,,,,,,,,,"('juli',)"
0.010882856444118367,NP,RG,,,,,,,,,,"(RG,)"
5.5401662049861494e-05,NN,Kommunalskatteavdraget,,,,,,,,,,"('Kommunalskatteavdraget',)"
0.0003625487174839119,VB,slopas,,,,,,,,,,"('slopas',)"
0.003665069072455596,S,PP,VB,NP,PP,MAD,,,,,,"(PP, VB, NP, PP, MAD)"
0.010416666666666666,P,För,,,,,,,,,,"('För',)"
0.0011005135730007337,NP,AP,NP,,,,,,,,,"(AP, NP)"
0.0009458948164964056,JJ,fysiska,,,,,,,,,,"('fysiska',)"
0.0046466128637808754,NP,NP,MID,NP,KN,NP,,,,,,"(NP, MID, NP, KN, NP)"
0.0014958448753462604,NN,personer,,,,,,,,,,"('personer',)"
0.0019972283361865168,NP,NN,VP,,,,,,,,,"(NN, VP)"
0.0002770083102493075,NN,rätten,,,,,,,,,,"('rätten',)"
0.07701229413129204,VP,VB,NP,PP,,,,,,,,"(VB, NP, PP)"
0.004803770506661833,VB,göra,,,,,,,,,,"('göra',)"
0.000332409972299169,NN,avdrag,,,,,,,,,,"('avdrag',)"
5.5401662049861494e-05,NN,kommunalskatten,,,,,,,,,,"('kommunalskatten',)"
0.00038513383400731754,AB,fr.o.m.,,,,,,,,,,"('fr.o.m.',)"
5.5401662049861494e-05,NN,självdeklaration,,,,,,,,,,"('självdeklaration',)"
0.1489213639526792,VP,VB,NP,,,,,,,,,"(VB, NP)"
9.063717937097797e-05,VB,avlämnas,,,,,,,,,,"('avlämnas',)"
0.007369196757553427,RG,1972,,,,,,,,,,"('1972',)"
0.011840992387933465,S,PP,VB,NP,VP,MAD,,,,,,"(PP, VB, NP, VP, MAD)"
0.025694444444444443,P,I,,,,,,,,,,"('I',)"
4.0759761962990134e-05,NP,NN,NP,MID,S,MID,,,,,,"(NN, NP, MID, S, MID)"
5.5401662049861494e-05,NN,självdeklarationen,,,,,,,,,,"('självdeklarationen',)"
0.006014472324029696,S,NP,AVP,VB,NP,,,,,,,"(NP, AVP, VB, NP)"
0.0004531858968548899,VB,avser,,,,,,,,,,"('avser',)"
0.017686072218128224,RG,1970,,,,,,,,,,"('1970',)"
0.015408320493066256,VB,får,,,,,,,,,,"('får',)"
5.5401662049861494e-05,NN,Förvärvsavdragen,,,,,,,,,,"('Förvärvsavdragen',)"
0.0004531858968548899,VB,ändras,,,,,,,,,,"('ändras',)"
0.032891645522037403,S,NP,VB,VP,MAD,,,,,,,"(NP, VB, VP, MAD)"
5.5401662049861494e-05,NN,Förvärvsavdrag,,,,,,,,,,"('Förvärvsavdrag',)"
0.045046678147376056,VB,kan,,,,,,,,,,"('kan',)"
0.0016237531895151936,VP,VB,PP,MID,S,,,,,,,"(VB, PP, MID, S)"
0.00018127435874195594,VB,medges,,,,,,,,,,"('medges',)"
0.029050925925925924,P,från,,,,,,,,,,"('från',)"
0.15822072072072071,PN,det,,,,,,,,,,"('det',)"
0.01432067434061452,VB,finns,,,,,,,,,,"('finns',)"
4.0759761962990134e-05,NP,AP,NN,NP,,,,,,,,"(AP, NN, NP)"
0.0009458948164964056,JJ,hemmavarande,,,,,,,,,,"('hemmavarande',)"
0.007645429362880886,NN,barn,,,,,,,,,,"('barn',)"
0.0030810706720585403,AB,under,,,,,,,,,,"('under',)"
0.008106116433308769,RG,16,,,,,,,,,,"('16',)"
0.009141274238227148,NN,år,,,,,,,,,,"('år',)"
0.015600037590452025,S,NP,VB,PP,MAD,,,,,,,"(NP, VB, PP, MAD)"
0.00037835792659856227,JJ,Sådant,,,,,,,,,,"('Sådant',)"
0.002067474861385208,S,VB,PP,,,,,,,,,"(VB, PP)"
0.0006344602555968459,VB,framgår,,,,,,,,,,"('framgår',)"
0.0005675368898978433,JJ,nedanstående,,,,,,,,,,"('nedanstående',)"
5.5401662049861494e-05,NN,tablå,,,,,,,,,,"('tablå',)"
0.013817559305453656,NP,NN,NN,,,,,,,,,"(NN, NN)"
5.5401662049861494e-05,NN,Barns,,,,,,,,,,"('Barns',)"
0.0007756232686980609,NN,ålder,,,,,,,,,,"('ålder',)"
0.0009063717937097798,VB,räknas,,,,,,,,,,"('räknas',)"
0.010532407407407407,P,efter,,,,,,,,,,"('efter',)"
0.0035460992907801418,NP,NN,NP,,,,,,,,,"(NN, NP)"
0.00022160664819944597,NN,förhållandet,,,,,,,,,,"('förhållandet',)"
8.151952392598027e-05,NP,DT,RG,NN,PP,,,,,,,"(DT, RG, NN, PP)"
0.00044321329639889195,NN,november,,,,,,,,,,"('november',)"
0.01712962962962963,P,under,,,,,,,,,,"('under',)"
0.00011080332409972299,NN,inkomståret,,,,,,,,,,"('inkomståret',)"
0.0019734987313222443,S,PP,VB,NP,AVP,VP,MAD,,,,,"(PP, VB, NP, AVP, VP, MAD)"
0.008984375,XP,HA,PN,VB,,,,,,,,"(HA, PN, VB)"
0.09269162210338681,HA,När,,,,,,,,,,"('När',)"
8.151952392598027e-05,NP,NN,RG,PAD,NP,PAD,,,,,,"(NN, RG, PAD, NP, PAD)"
0.004442814053965925,NP,NN,RG,,,,,,,,,"(NN, RG)"
5.5401662049861494e-05,NN,taxeringsåret,,,,,,,,,,"('taxeringsåret',)"
0.0011634349030470914,NN,barnet,,,,,,,,,,"('barnet',)"
0.010670378102528416,VP,VB,AP,PP,,,,,,,,"(VB, AP, PP)"
0.01341430254690474,VB,vara,,,,,,,,,,"('vara',)"
0.1689827682045581,AP,PC,,,,,,,,,,"(PC,)"
0.002407704654895666,PC,fött,,,,,,,,,,"('fött',)"
0.0007369196757553427,RG,1955,,,,,,,,,,"('1955',)"
0.0013156658208814962,S,PP,VB,NP,S,MAD,,,,,,"(PP, VB, NP, S, MAD)"
0.002777777777777778,P,Med,,,,,,,,,,"('Med',)"
0.0002770083102493075,NN,makar,,,,,,,,,,"('makar',)"
9.063717937097797e-05,VB,likställs,,,,,,,,,,"('likställs',)"
0.005461808103040678,NP,PN,S,,,,,,,,,"(PN, S)"
0.060810810810810814,PN,de,,,,,,,,,,"('de',)"
9.3976130062964e-05,S,NP,PP,VB,AB,,,,,,,"(NP, PP, VB, AB)"
0.027602905569007265,PP,P,VP,,,,,,,,,"(P, VP)"
0.008564814814814815,P,utan,,,,,,,,,,"('utan',)"
0.016005567153792623,VP,VB,AP,,,,,,,,,"(VB, AP)"
0.0072231139646869984,PC,gifta,,,,,,,,,,"('gifta',)"
0.0019940179461615153,VB,lever,,,,,,,,,,"('lever',)"
0.006162141344117081,AB,tillsammans,,,,,,,,,,"('tillsammans',)"
0.013908467249318672,S,S,KN,S,,,,,,,,"(S, KN, S)"
0.000187952260125928,S,NP,AP,VP,,,,,,,,"(NP, AP, VP)"
0.004713133327290855,VB,varit,,,,,,,,,,"('varit',)"
0.008445945945945946,PN,varandra,,,,,,,,,,"('varandra',)"
9.3976130062964e-05,S,XP,VP,,,,,,,,,"(XP, VP)"
0.018359375,XP,VB,KN,VB,,,,,,,,"(VB, KN, VB)"
0.06824979606634642,VB,har,,,,,,,,,,"('har',)"
0.007654836464857342,VP,VB,NP,AVP,,,,,,,,"(VB, NP, AVP)"
0.0019940179461615153,VB,haft,,,,,,,,,,"('haft',)"
0.0005777007510109763,AB,gemensamt,,,,,,,,,,"('gemensamt',)"
0.0008025682182985554,PC,Höjt,,,,,,,,,,"('Höjt',)"
0.00011080332409972299,NN,underhållsbidrag,,,,,,,,,,"('underhållsbidrag',)"
0.002310803004043905,AB,icke,,,,,,,,,,"('icke',)"
0.000375904520251856,S,NP,VB,PP,PP,PP,MAD,,,,,"(NP, VB, PP, PP, PP, MAD)"
5.5401662049861494e-05,NN,Avdrag,,,,,,,,,,"('Avdrag',)"
0.0008025682182985554,PC,utgivet,,,,,,,,,,"('utgivet',)"
0.00036683785766691124,NP,AVP,AP,NN,,,,,,,,"(AVP, AP, NN)"
0.0003625487174839119,VB,höjs,,,,,,,,,,"('höjs',)"
0.006632277081798084,RG,1000,,,,,,,,,,"('1000',)"
0.0029476787030213707,RG,1500,,,,,,,,,,"('1500',)"
0.005324074074074074,P,per,,,,,,,,,,"('per',)"
0.0024433793816370643,S,AVP,VB,NP,PP,MAD,,,,,,"(AVP, VB, NP, PP, MAD)"
0.0028885037550548816,AB,Dessutom,,,,,,,,,,"('Dessutom',)"
5.5401662049861494e-05,NN,åldergränsen,,,,,,,,,,"('åldergränsen',)"
0.0036845983787767134,RG,18,,,,,,,,,,"('18',)"
0.0007369196757553427,RG,1953,,,,,,,,,,"('1953',)"
5.5401662049861494e-05,NN,Kravet,,,,,,,,,,"('Kravet',)"
5.5401662049861494e-05,NN,bevisning,,,,,,,,,,"('bevisning',)"
9.063717937097797e-05,VB,mildrats,,,,,,,,,,"('mildrats',)"
0.0018795226012592802,S,NP,VB,AVP,AVP,VP,MAD,,,,,"(NP, VB, AVP, AVP, VP, MAD)"
5.5401662049861494e-05,NN,Avdraget,,,,,,,,,,"('Avdraget',)"
0.013686214085017674,VB,måste,,,,,,,,,,"('måste',)"
0.10206046601193915,AB,inte,,,,,,,,,,"('inte',)"
0.004236472174080493,AB,längre,,,,,,,,,,"('längre',)"
9.063717937097797e-05,VB,styrkas,,,,,,,,,,"('styrkas',)"
0.00022160664819944597,NN,intyg,,,,,,,,,,"('intyg',)"
0.00011080332409972299,NN,barnavårdsnämnd,,,,,,,,,,"('barnavårdsnämnd',)"
0.00022160664819944597,NN,barnavårdsman,,,,,,,,,,"('barnavårdsman',)"
0.0009458948164964056,JJ,kommunal,,,,,,,,,,"('kommunal',)"
5.5401662049861494e-05,NN,förtroendeman,,,,,,,,,,"('förtroendeman',)"
0.0013595576905646696,VB,räcker,,,,,,,,,,"('räcker',)"
0.02602905569007264,PP,P,S,,,,,,,,,"(P, S)"
0.0013450721447786744,NP,JJ,AP,NN,,,,,,,,"(JJ, AP, NN)"
0.004918653045781309,JJ,annat,,,,,,,,,,"('annat',)"
0.00037835792659856227,JJ,skriftligt,,,,,,,,,,"('skriftligt',)"
0.00022160664819944597,NN,bevis,,,,,,,,,,"('bevis',)"
9.063717937097797e-05,VB,bifogas,,,,,,,,,,"('bifogas',)"
0.0001662049861495845,NN,deklarationen,,,,,,,,,,"('deklarationen',)"
9.3976130062964e-05,S,S,VB,VP,NP,MAD,,,,,,"(S, VB, VP, NP, MAD)"
0.003725551071095933,KN,Som,,,,,,,,,,"('Som',)"
0.0008157346143388018,VB,torde,,,,,,,,,,"('torde',)"
9.063717937097797e-05,VB,godtas,,,,,,,,,,"('godtas',)"
8.151952392598027e-05,NP,NP,PP,PP,,,,,,,,"(NP, PP, PP)"
5.5401662049861494e-05,NN,dom,,,,,,,,,,"('dom',)"
0.000332409972299169,NN,avtal,,,,,,,,,,"('avtal',)"
0.03449074074074074,P,om,,,,,,,,,,"('om',)"
5.5401662049861494e-05,NN,underhållsskyldighet,,,,,,,,,,"('underhållsskyldighet',)"
0.0002314814814814815,P,jämte,,,,,,,,,,"('jämte',)"
0.00011080332409972299,NN,kvitto,,,,,,,,,,"('kvitto',)"
0.0008025682182985554,PC,betalt,,,,,,,,,,"('betalt',)"
0.0004986149584487535,NN,belopp,,,,,,,,,,"('belopp',)"
0.00018917896329928113,JJ,trovärdig,,,,,,,,,,"('trovärdig',)"
0.0013850415512465374,NN,person,,,,,,,,,,"('person',)"
5.5401662049861494e-05,NN,Ortsavdraget,,,,,,,,,,"('Ortsavdraget',)"
0.0003625487174839119,VB,ersätts,,,,,,,,,,"('ersätts',)"
0.0001662049861495845,NN,grundavdrag,,,,,,,,,,"('grundavdrag',)"
0.0032891645522037404,S,NP,VB,PP,PP,MAD,,,,,,"(NP, VB, PP, PP, MAD)"
0.00016303904785196053,NP,DT,AP,NN,MID,S,MID,,,,,"(DT, AP, NN, MID, S, MID)"
0.009114583333333334,DT,Det,,,,,,,,,,"('Det',)"
0.01740446462353386,JJ,nya,,,,,,,,,,"('nya',)"
0.00011080332409972299,NN,grundavdraget,,,,,,,,,,"('grundavdraget',)"
0.00018127435874195594,VB,ersätter,,,,,,,,,,"('ersätter',)"
0.00170261066969353,JJ,tidigare,,,,,,,,,,"('tidigare',)"
5.5401662049861494e-05,NN,ortsavdrag,,,,,,,,,,"('ortsavdrag',)"
0.0014738393515106854,RG,4500,,,,,,,,,,"('4500',)"
8.151952392598027e-05,NP,JJ,PP,,,,,,,,,"(JJ, PP)"
0.0007567158531971245,JJ,skattskyldig,,,,,,,,,,"('skattskyldig',)"
0.008111192630635037,NP,DT,AP,NN,PP,,,,,,,"(DT, AP, NN, PP)"
0.26588541666666665,DT,en,,,,,,,,,,"('en',)"
0.0038910505836575876,AP,PP,PC,,,,,,,,,"(PP, PC)"
0.0032102728731942215,PC,taxerad,,,,,,,,,,"('taxerad',)"
0.0036845983787767134,RG,30000,,,,,,,,,,"('30000',)"
0.003703703703703704,P,Vid,,,,,,,,,,"('Vid',)"
0.0014265916687046549,NP,AP,AP,NN,,,,,,,,"(AP, AP, NN)"
0.004918653045781309,JJ,högre,,,,,,,,,,"('högre',)"
0.0003625487174839119,VB,sjunker,,,,,,,,,,"('sjunker',)"
5.5401662049861494e-05,NN,avdraget,,,,,,,,,,"('avdraget',)"
0.008437270726338958,NP,DT,NN,PP,,,,,,,,"(DT, NN, PP)"
