probability,start_symbol,end_symbol0,end_symbol1,end_symbol2,end_symbol3,end_symbol4,end_symbol5,end_symbol6,end_symbol7,end_symbol8,end_symbol9,end_symbols
0.0025812507333098675,NP,AP,NN,PP,,,,,,,,"(AP, NN, PP)"
0.056666666666666664,AP,ADV,ADJA,,,,,,,,,"(ADV, ADJA)"
0.05193929173693086,ADV,nur,,,,,,,,,,"('nur',)"
0.00023234200743494423,ADJA,vage,,,,,,,,,,"('vage',)"
6.704210244033253e-05,NN,Auskunft,,,,,,,,,,"('Auskunft',)"
0.014624505928853756,PP,APPR,PPOSAT,NN,,,,,,,,"(APPR, PPOSAT, NN)"
0.02847380410022779,APPR,über,,,,,,,,,,"('über',)"
0.12450592885375494,PPOSAT,seine,,,,,,,,,,"('seine',)"
0.0002681684097613301,NN,Wirtschaftspolitik,,,,,,,,,,"('Wirtschaftspolitik',)"
0.3191753601589667,ROOT,S,.,,,,,,,,,"(S, .)"
0.05184795936241023,S,NP,VAFIN,VP,,,,,,,,"(NP, VAFIN, VP)"
0.010090343775665846,NP,ART,ADJA,NN,PN,,,,,,,"(ART, ADJA, NN, PN)"
0.032567049808429116,ART,Der,,,,,,,,,,"('Der',)"
0.00023234200743494423,ADJA,texanische,,,,,,,,,,"('texanische',)"
0.09379374708352776,VAFIN,hat,,,,,,,,,,"('hat',)"
0.03052464228934817,VP,NP,VVPP,,,,,,,,,"(NP, VVPP)"
0.014079549454417459,NP,ART,ADJA,NN,PP,,,,,,,"(ART, ADJA, NN, PP)"
0.038952745849297574,ART,das,,,,,,,,,,"('das',)"
0.0055762081784386614,ADJA,politische,,,,,,,,,,"('politische',)"
6.704210244033253e-05,NN,Establishment,,,,,,,,,,"('Establishment',)"
0.0841897233201581,PP,APPR,NE,,,,,,,,,"(APPR, NE)"
0.1962251871135698,APPR,in,,,,,,,,,,"('in',)"
0.0016532829475673122,NE,Washington,,,,,,,,,,"('Washington',)"
0.0006142506142506142,VVPP,aufgeschreckt,,,,,,,,,,"('aufgeschreckt',)"
1.0,.,,,,,,,,,,,()
0.0003503240497460151,S,PP,VVFIN,NP,ADJD,PP,,,,,,"(PP, VVFIN, NP, ADJD, PP)"
0.014480963228115847,APPR,Nach,,,,,,,,,,"('Nach',)"
6.704210244033253e-05,NN,Meinungsumfragen,,,,,,,,,,"('Meinungsumfragen',)"
0.0046132008516678496,VVFIN,liegt,,,,,,,,,,"('liegt',)"
0.00011732957878681215,NP,ART,ADJA,FM,,,,,,,,"(ART, ADJA, FM)"
0.27305236270753513,ART,der,,,,,,,,,,"('der',)"
0.00046468401486988845,ADJA,parteilose,,,,,,,,,,"('parteilose',)"
0.058823529411764705,FM,Self,,,,,,,,,,"('Self',)"
0.010101010101010102,ADJD,gut,,,,,,,,,,"('gut',)"
0.00026350461133069827,PP,APPRART,NN,PP,PP,,,,,,,"(APPRART, NN, PP, PP)"
0.3036231884057971,APPRART,im,,,,,,,,,,"('im',)"
0.00020112630732099757,NN,Rennen,,,,,,,,,,"('Rennen',)"
0.028853754940711462,PP,APPR,ART,NN,PP,,,,,,,"(APPR, ART, NN, PP)"
0.020663846404165312,APPR,um,,,,,,,,,,"('um',)"
0.00013408420488066506,NN,Chefsessel,,,,,,,,,,"('Chefsessel',)"
0.0014492753623188406,PP,APPRART,PN,,,,,,,,,"(APPRART, PN)"
0.15121951219512195,PN,NP,,,,,,,,,,"(NP,)"
0.06840314443271149,NP,ADJA,NN,,,,,,,,,"(ADJA, NN)"
0.00023234200743494423,ADJA,Weißen,,,,,,,,,,"('Weißen',)"
0.0004692947170823277,NN,Haus,,,,,,,,,,"('Haus',)"
0.031752305665349145,PP,APPR,CNP,,,,,,,,,"(APPR, CNP)"
0.08021477383664172,APPR,mit,,,,,,,,,,"('mit',)"
0.237125748502994,CNP,NP,KON,NP,,,,,,,,"(NP, KON, NP)"
0.04725415070242656,ART,dem,,,,,,,,,,"('dem',)"
0.00046468401486988845,ADJA,amtierenden,,,,,,,,,,"('amtierenden',)"
0.0022123893805309734,NN,Präsidenten,,,,,,,,,,"('Präsidenten',)"
0.0016532829475673122,NE,George,,,,,,,,,,"('George',)"
0.0030703826169107226,NE,Bush,,,,,,,,,,"('Bush',)"
0.7638979725310661,KON,und,,,,,,,,,,"('und',)"
0.0058664789393406075,NP,ART,NN,PN,,,,,,,,"(ART, NN, PN)"
6.704210244033253e-05,NN,Demokraten,,,,,,,,,,"('Demokraten',)"
0.0007085498346717053,NE,Bill,,,,,,,,,,"('Bill',)"
0.0011809163911195087,NE,Clinton,,,,,,,,,,"('Clinton',)"
0.0009935419771485345,ROOT,PP,",",S,.,,,,,,,"(PP, ,, S, .)"
0.02002635046113307,PP,S,,,,,,,,,,"(S,)"
0.00017516202487300754,S,KOUS,NE,VP,VMFIN,,,,,,,"(KOUS, NE, VP, VMFIN)"
0.0313588850174216,KOUS,Daß,,,,,,,,,,"('Daß',)"
0.0025437201907790143,VP,NP,ADJD,VVINF,,,,,,,,"(NP, ADJD, VVINF)"
0.0017430946634486458,NN,Unternehmen,,,,,,,,,,"('Unternehmen',)"
0.001443001443001443,ADJD,erfolgreich,,,,,,,,,,"('erfolgreich',)"
0.0018298261665141812,VVINF,leiten,,,,,,,,,,"('leiten',)"
0.07967032967032966,VMFIN,kann,,,,,,,,,,"('kann',)"
1.0,",",,,,,,,,,,,()
0.0015764582238570678,S,PROAV,VAFIN,NP,VP,,,,,,,"(PROAV, VAFIN, NP, VP)"
0.04859335038363171,PROAV,davon,,,,,,,,,,"('davon',)"
0.07792813812412505,VAFIN,sind,,,,,,,,,,"('sind',)"
0.00035198873636043646,NP,ADV,PPOSAT,NN,,,,,,,,"(ADV, PPOSAT, NN)"
0.010792580101180439,ADV,selbst,,,,,,,,,,"('selbst',)"
6.704210244033253e-05,NN,Kritiker,,,,,,,,,,"('Kritiker',)"
0.1055643879173291,VP,VVPP,,,,,,,,,,"(VVPP,)"
0.003071253071253071,VVPP,überzeugt,,,,,,,,,,"('überzeugt',)"
0.003477396920019871,ROOT,S,",",VP,",",S,.,,,,,"(S, ,, VP, ,, S, .)"
0.0003503240497460151,S,KOUS,NP,ADV,VVFIN,,,,,,,"(KOUS, NP, ADV, VVFIN)"
0.012195121951219513,KOUS,Ob,,,,,,,,,,"('Ob',)"
0.010794321248386718,NP,PDAT,NN,,,,,,,,,"(PDAT, NN)"
0.15897435897435896,PDAT,diese,,,,,,,,,,"('diese',)"
6.704210244033253e-05,NN,Fähigkeiten,,,,,,,,,,"('Fähigkeiten',)"
0.027655986509274873,ADV,aber,,,,,,,,,,"('aber',)"
0.00035486160397445,VVFIN,ausreichen,,,,,,,,,,"('ausreichen',)"
0.0012718600953895071,VP,KOUI,NP,PP,VZ,,,,,,,"(KOUI, NP, PP, VZ)"
0.8493150684931506,KOUI,um,,,,,,,,,,"('um',)"
0.009855684618092221,NP,ART,ADJA,NN,NP,,,,,,,"(ART, ADJA, NN, NP)"
0.2077905491698595,ART,die,,,,,,,,,,"('die',)"
0.002091078066914498,ADJA,größte,,,,,,,,,,"('größte',)"
0.00020112630732099757,NN,Volkswirtschaft,,,,,,,,,,"('Volkswirtschaft',)"
0.002145347278090641,NN,Welt,,,,,,,,,,"('Welt',)"
0.028799219004230395,APPR,aus,,,,,,,,,,"('aus',)"
0.09486166007905138,PPOSAT,ihrer,,,,,,,,,,"('ihrer',)"
0.0002681684097613301,NN,Krise,,,,,,,,,,"('Krise',)"
0.88268156424581,VZ,PTKZU,VVINF,,,,,,,,,"(PTKZU, VVINF)"
1.0,PTKZU,zu,,,,,,,,,,"('zu',)"
0.0036596523330283625,VVINF,führen,,,,,,,,,,"('führen',)"
0.0092835873182694,S,VVFIN,NP,,,,,,,,,"(VVFIN, NP)"
0.00035486160397445,VVFIN,bezweifeln,,,,,,,,,,"('bezweifeln',)"
0.01795142555438226,NP,PIAT,NN,,,,,,,,,"(PIAT, NN)"
0.045364891518737675,PIAT,viele,,,,,,,,,,"('viele',)"
6.704210244033253e-05,NN,Ökonomen,,,,,,,,,,"('Ökonomen',)"
0.00017516202487300754,S,KON,NP,VVFIN,NP,PP,,,,,,"(KON, NP, VVFIN, NP, PP)"
0.01896664486592544,KON,Und,,,,,,,,,,"('Und',)"
0.001525284524228558,NP,ADV,ART,NN,PP,,,,,,,"(ADV, ART, NN, PP)"
0.08903878583473862,ADV,auch,,,,,,,,,,"('auch',)"
0.011857707509881422,PP,APPR,ART,NE,,,,,,,,"(APPR, ART, NE)"
0.006376948512045347,NE,USA,,,,,,,,,,"('USA',)"
0.00248403122782115,VVFIN,halten,,,,,,,,,,"('halten',)"
0.0002346591575736243,NP,PTKNEG,PIS,,,,,,,,,"(PTKNEG, PIS)"
0.9635036496350365,PTKNEG,nicht,,,,,,,,,,"('nicht',)"
0.005115089514066497,PIS,viel,,,,,,,,,,"('viel',)"
0.09749670619235837,PP,APPR,ART,NN,,,,,,,,"(APPR, ART, NN)"
0.10608525870484868,APPR,von,,,,,,,,,,"('von',)"
6.704210244033253e-05,NN,62jährigen,,,,,,,,,,"('62jährigen',)"
0.0014903129657228018,ROOT,CS,,S,.,,,,,,,"(CS, , S, .)"
0.5883777239709443,CS,S,,,,,,,,,,"(S,)"
0.00017516202487300754,S,ADV,VMFIN,PRF,NP,ADV,VP,,,,,"(ADV, VMFIN, PRF, NP, ADV, VP)"
0.0026981450252951096,ADV,Zwar,,,,,,,,,,"('Zwar',)"
0.038461538461538464,VMFIN,können,,,,,,,,,,"('können',)"
0.975929978118162,PRF,sich,,,,,,,,,,"('sich',)"
0.0029332394696703038,NP,ART,PIAT,NN,,,,,,,,"(ART, PIAT, NN)"
0.03944773175542406,PIAT,meisten,,,,,,,,,,"('meisten',)"
6.704210244033253e-05,NN,Topmanager,,,,,,,,,,"('Topmanager',)"
0.002360876897133221,ADV,durchaus,,,,,,,,,,"('durchaus',)"
0.010174880763116057,VP,NP,PP,VVINF,,,,,,,,"(NP, PP, VVINF)"
0.01992337164750958,ART,einen,,,,,,,,,,"('einen',)"
0.0002681684097613301,NN,Unternehmer,,,,,,,,,,"('Unternehmer',)"
0.0009149130832570906,VVINF,vorstellen,,,,,,,,,,"('vorstellen',)"
1.0,,,,,,,,,,,,()
0.0003503240497460151,S,ADV,PTKNEG,VP,,,,,,,,"(ADV, PTKNEG, VP)"
0.0003179650238473768,VP,NP,,,,,,,,,,"(NP,)"
0.0009386366302944972,NP,ADV,NE,,,,,,,,,"(ADV, NE)"
0.0006745362563237774,ADV,ausgerechnet,,,,,,,,,,"('ausgerechnet',)"
0.00024838549428713363,ROOT,S,``,NE,CH,'',",",CS,.,,,"(S, ``, NE, CH, '', ,, CS, .)"
0.0012261341741110527,S,PP,VVFIN,PP,NP,,,,,,,"(PP, VVFIN, PP, NP)"
0.0035573122529644267,PP,APPR,ART,NN,NP,PP,,,,,,"(APPR, ART, NN, NP, PP)"
0.021583652618135378,ART,einer,,,,,,,,,,"('einer',)"
0.00013408420488066506,NN,Umfrage,,,,,,,,,,"('Umfrage',)"
0.008330400093863663,NP,ART,NN,NE,,,,,,,,"(ART, NN, NE)"
0.06117496807151979,ART,des,,,,,,,,,,"('des',)"
6.704210244033253e-05,NN,Wirtschaftsmagazins,,,,,,,,,,"('Wirtschaftsmagazins',)"
0.0004723665564478035,NE,Fortune,,,,,,,,,,"('Fortune',)"
0.01464367068011715,APPR,unter,,,,,,,,,,"('unter',)"
6.704210244033253e-05,NN,Bossen,,,,,,,,,,"('Bossen',)"
0.01805006587615283,PP,APPR,CARD,NN,,,,,,,,"(APPR, CARD, NN)"
0.015822784810126583,CARD,500,,,,,,,,,,"('500',)"
6.704210244033253e-05,NN,Großunternehmen,,,,,,,,,,"('Großunternehmen',)"
0.00035486160397445,VVFIN,wünschten,,,,,,,,,,"('wünschten',)"
0.08932806324110672,PP,APPRART,NN,,,,,,,,,"(APPRART, NN)"
0.0009385894341646554,NN,Mai,,,,,,,,,,"('Mai',)"
0.018068755133169072,NP,AP,NN,,,,,,,,,"(AP, NN)"
0.0925,AP,ADV,CARD,,,,,,,,,"(ADV, CARD)"
0.00870253164556962,CARD,elf,,,,,,,,,,"('elf',)"
0.009117725931885224,NN,Prozent,,,,,,,,,,"('Prozent',)"
0.5,CH,FM,FM,,,,,,,,,"(FM, FM)"
0.058823529411764705,FM,for,,,,,,,,,,"('for',)"
0.058823529411764705,FM,President,,,,,,,,,,"('President',)"
0.38498789346246975,CS,S,KON,S,,,,,,,,"(S, KON, S)"
0.00017516202487300754,S,KOUS,NP,PRF,PP,,,,,,,"(KOUS, NP, PRF, PP)"
0.010452961672473868,KOUS,während,,,,,,,,,,"('während',)"
0.014314208611991083,NP,CARD,NN,,,,,,,,,"(CARD, NN)"
0.0007911392405063291,CARD,78,,,,,,,,,,"('78',)"
0.07028961926456231,APPR,für,,,,,,,,,,"('für',)"
0.0010509721492380452,S,NP,PP,VVFIN,,,,,,,,"(NP, PP, VVFIN)"
0.029272151898734177,CARD,vier,,,,,,,,,,"('vier',)"
0.00035486160397445,VVFIN,aussprachen,,,,,,,,,,"('aussprachen',)"
0.0004967709885742673,ROOT,S,",",S,",",NP,",",S,.,,,"(S, ,, S, ,, NP, ,, S, .)"
0.0015764582238570678,S,ADV,VVFIN,NP,,,,,,,,"(ADV, VVFIN, NP)"
0.003372681281618887,ADV,Allerdings,,,,,,,,,,"('Allerdings',)"
0.0017743080198722497,VVFIN,glaubt,,,,,,,,,,"('glaubt',)"
0.0017599436818021823,NP,ADV,ART,NN,NP,,,,,,,"(ADV, ART, NN, NP)"
0.008431703204047217,ADV,fast,,,,,,,,,,"('fast',)"
0.0006704210244033253,NN,Hälfte,,,,,,,,,,"('Hälfte',)"
0.00011732957878681215,NP,ART,FM,FM,,,,,,,,"(ART, FM, FM)"
0.058823529411764705,FM,Chief,,,,,,,,,,"('Chief',)"
0.058823529411764705,FM,Executives,,,,,,,,,,"('Executives',)"
0.00017516202487300754,S,KOUS,NE,ADV,NN,VAFIN,,,,,,"(KOUS, NE, ADV, NN, VAFIN)"
0.45818815331010454,KOUS,daß,,,,,,,,,,"('daß',)"
0.0005363368195226602,NN,Chancen,,,,,,,,,,"('Chancen',)"
0.049930004666355575,VAFIN,habe,,,,,,,,,,"('habe',)"
0.00762642262114279,NP,VP,,,,,,,,,,"(VP,)"
0.021621621621621623,VP,NP,VZ,,,,,,,,,"(NP, VZ)"
0.054088935820720406,NP,ART,NN,PP,,,,,,,,"(ART, NN, PP)"
0.0006033789219629927,NN,Wahl,,,,,,,,,,"('Wahl',)"
0.0023464735854116384,NN,November,,,,,,,,,,"('November',)"
0.0054894784995425435,VVINF,gewinnen,,,,,,,,,,"('gewinnen',)"
0.0003503240497460151,S,KOUS,PPER,ADV,VVFIN,,,,,,,"(KOUS, PPER, ADV, VVFIN)"
0.08188153310104529,KOUS,wenn,,,,,,,,,,"('wenn',)"
0.14740673339399454,PPER,er,,,,,,,,,,"('er',)"
0.004384485666104553,ADV,denn,,,,,,,,,,"('denn',)"
0.00035486160397445,VVFIN,kandidiert,,,,,,,,,,"('kandidiert',)"
0.0024522683482221053,S,PP,VVFIN,NP,NP,,,,,,,"(PP, VVFIN, NP, NP)"
0.001844532279314888,PP,APPR,ADJA,NN,NP,,,,,,,"(APPR, ADJA, NN, NP)"
0.003416856492027335,APPR,Als,,,,,,,,,,"('Als',)"
0.00020112630732099757,NN,Schwäche,,,,,,,,,,"('Schwäche',)"
6.704210244033253e-05,NN,Texaners,,,,,,,,,,"('Texaners',)"
0.00035486160397445,VVFIN,nennen,,,,,,,,,,"('nennen',)"
6.704210244033253e-05,NN,Befragten,,,,,,,,,,"('Befragten',)"
0.0031678986272439284,NP,PPOSAT,NN,PP,,,,,,,,"(PPOSAT, NN, PP)"
0.07905138339920949,PPOSAT,seinen,,,,,,,,,,"('seinen',)"
0.0004692947170823277,NN,Mangel,,,,,,,,,,"('Mangel',)"
0.01686429512516469,PP,APPR,NN,PP,,,,,,,,"(APPR, NN, PP)"
0.040839570452326716,APPR,an,,,,,,,,,,"('an',)"
0.0006033789219629927,NN,Erfahrung,,,,,,,,,,"('Erfahrung',)"
0.04018445322793149,PP,APPR,ART,ADJA,NN,,,,,,,"(APPR, ART, ADJA, NN)"
0.07240481614057924,APPR,auf,,,,,,,,,,"('auf',)"
0.005808550185873606,ADJA,politischen,,,,,,,,,,"('politischen',)"
6.704210244033253e-05,NN,Parkett,,,,,,,,,,"('Parkett',)"
0.08792846497764531,ROOT,S,",",S,.,,,,,,,"(S, ,, S, .)"
0.0003503240497460151,S,PIS,VVFIN,,,,,,,,,"(PIS, VVFIN)"
0.0076726342710997444,PIS,Viele,,,,,,,,,,"('Viele',)"
0.0010645848119233499,VVFIN,meinen,,,,,,,,,,"('meinen',)"
0.0012261341741110527,S,KOUS,NE,VP,VAFIN,,,,,,,"(KOUS, NE, VP, VAFIN)"
0.0006359300476947536,VP,PP,PP,PP,VVINF,,,,,,,"(PP, PP, PP, VVINF)"
0.06126482213438735,PPOSAT,seinem,,,,,,,,,,"('seinem',)"
6.704210244033253e-05,NN,Befehlston,,,,,,,,,,"('Befehlston',)"
0.00023618327822390176,NE,Capitol,,,,,,,,,,"('Capitol',)"
0.023104458184184835,APPR,gegen,,,,,,,,,,"('gegen',)"
0.04636015325670498,ART,eine,,,,,,,,,,"('eine',)"
6.704210244033253e-05,NN,Wand,,,,,,,,,,"('Wand',)"
0.0009149130832570906,VVINF,laufen,,,,,,,,,,"('laufen',)"
0.009332711152589827,VAFIN,würde,,,,,,,,,,"('würde',)"
0.01564828614008942,ROOT,S,:,,,,,,,,,"(S, :)"
0.009443507588532884,ADV,So,,,,,,,,,,"('So',)"
0.0021291696238466998,VVFIN,erklärt,,,,,,,,,,"('erklärt',)"
0.00011732957878681215,NP,ADV,PN,PP,,,,,,,,"(ADV, PN, PP)"
0.01551433389544688,ADV,etwa,,,,,,,,,,"('etwa',)"
0.00023618327822390176,NE,Edward,,,,,,,,,,"('Edward',)"
0.00023618327822390176,NE,Brandon,,,,,,,,,,"('Brandon',)"
0.00026350461133069827,PP,APPR,ART,NN,PN,PP,,,,,,"(APPR, ART, NN, PN, PP)"
0.00023618327822390176,NE,National,,,,,,,,,,"('National',)"
0.00023618327822390176,NE,City,,,,,,,,,,"('City',)"
0.0004723665564478035,NE,Ohio,,,,,,,,,,"('Ohio',)"
1.0,:,,,,,,,,,,,()
0.00024838549428713363,ROOT,CS,,KON,S,.,'',,,,,"(CS, , KON, S, ., '')"
0.0005254860746190226,S,PPER,VAFIN,ADV,NP,,,,,,,"(PPER, VAFIN, ADV, NP)"
0.06369426751592357,PPER,Er,,,,,,,,,,"('Er',)"
0.016350555918901243,KON,aber,,,,,,,,,,"('aber',)"
0.0003503240497460151,S,PDS,VAFIN,PTKNEG,NP,,,,,,,"(PDS, VAFIN, PTKNEG, NP)"
0.2815884476534296,PDS,das,,,,,,,,,,"('das',)"
0.1451236584227718,VAFIN,ist,,,,,,,,,,"('ist',)"
0.02276193828464156,NP,PPOSAT,NN,,,,,,,,,"(PPOSAT, NN)"
0.001976284584980237,PPOSAT,unser,,,,,,,,,,"('unser',)"
0.00020112630732099757,NN,System,,,,,,,,,,"('System',)"
0.00024838549428713363,ROOT,S,",",KOUS,PRF,``,S,",",S,'',.,"(S, ,, KOUS, PRF, ``, S, ,, S, '', .)"
0.00017516202487300754,S,KON,NP,VVFIN,,,,,,,,"(KON, NP, VVFIN)"
0.0023234200743494425,ADJA,anderer,,,,,,,,,,"('anderer',)"
0.00040225261464199515,NN,Manager,,,,,,,,,,"('Manager',)"
0.0010645848119233499,VVFIN,vermutet,,,,,,,,,,"('vermutet',)"
0.0019267822736030828,S,NP,VP,VAFIN,,,,,,,,"(NP, VP, VAFIN)"
0.03989205678751613,NP,ART,NN,NP,,,,,,,,"(ART, NN, NP)"
6.704210244033253e-05,NN,Dogmatiker,,,,,,,,,,"('Dogmatiker',)"
0.0009386366302944972,NP,KOKOM,NE,,,,,,,,,"(KOKOM, NE)"
0.3701657458563536,KOKOM,wie,,,,,,,,,,"('wie',)"
0.0009538950715421304,VP,PP,ADJD,VVINF,,,,,,,,"(PP, ADJD, VVINF)"
0.012265512265512266,ADJD,schwer,,,,,,,,,,"('schwer',)"
0.01463860933211345,VVINF,tun,,,,,,,,,,"('tun',)"
0.00017516202487300754,S,PPER,VAFIN,ADV,S,,,,,,,"(PPER, VAFIN, ADV, S)"
0.21292083712465878,PPER,es,,,,,,,,,,"('es',)"
0.08072795146990201,VAFIN,sei,,,,,,,,,,"('sei',)"
0.0007006480994920302,S,PPER,VVFIN,NP,PTKVZ,,,,,,,"(PPER, VVFIN, NP, PTKVZ)"
0.0014194464158978,VVFIN,schafft,,,,,,,,,,"('schafft',)"
0.00040225261464199515,NN,Kongreß,,,,,,,,,,"('Kongreß',)"
0.00024838549428713363,ROOT,S,",",NP,",",S,",",KON,S,.,,"(S, ,, NP, ,, S, ,, KON, S, .)"
0.00017516202487300754,S,ADV,VVFIN,PPER,PP,PP,PIAT,NN,,,,"(ADV, VVFIN, PPER, PP, PP, PIAT, NN)"
0.0017127799736495388,PP,ART,NN,APPO,,,,,,,,"(ART, NN, APPO)"
6.704210244033253e-05,NN,Magazin,,,,,,,,,,"('Magazin',)"
0.8235294117647058,APPO,zufolge,,,,,,,,,,"('zufolge',)"
0.002635046113306983,PP,APPR,CAP,NN,,,,,,,,"(APPR, CAP, NN)"
0.408,CAP,ADJA,KON,ADJA,,,,,,,,"(ADJA, KON, ADJA)"
0.0013940520446096654,ADJA,kleinen,,,,,,,,,,"('kleinen',)"
0.0006970260223048327,ADJA,mittleren,,,,,,,,,,"('mittleren',)"
0.0007374631268436578,NN,Firmen,,,,,,,,,,"('Firmen',)"
0.0019946028393758065,NP,CS,,,,,,,,,,"(CS,)"
0.0008758101243650377,S,PRELS,VVFIN,,,,,,,,,"(PRELS, VVFIN)"
0.5304136253041363,PRELS,die,,,,,,,,,,"('die',)"
0.0015764582238570678,S,NE,VAFIN,NP,,,,,,,,"(NE, VAFIN, NP)"
0.0007039774727208729,NP,PIS,PP,,,,,,,,,"(PIS, PP)"
0.017902813299232736,PIS,einer,,,,,,,,,,"('einer',)"
0.0071146245059288534,PP,APPR,PPER,,,,,,,,,"(APPR, PPER)"
0.01910828025477707,PPER,ihnen,,,,,,,,,,"('ihnen',)"
0.004729374671571204,S,PRELS,NP,VVFIN,,,,,,,,"(PRELS, NP, VVFIN)"
0.0010645848119233499,VVFIN,unterstützen,,,,,,,,,,"('unterstützen',)"
0.00024838549428713363,ROOT,CARD,NN,",",S,",",NP,",",S,.,,"(CARD, NN, ,, S, ,, NP, ,, S, .)"
0.007911392405063292,CARD,Zwei,,,,,,,,,,"('Zwei',)"
6.704210244033253e-05,NN,Themen,,,,,,,,,,"('Themen',)"
0.00017516202487300754,S,PRELS,NE,AVP,VVFIN,,,,,,,"(PRELS, NE, AVP, VVFIN)"
0.24920127795527156,AVP,ADV,ADV,,,,,,,,,"(ADV, ADV)"
0.01854974704890388,ADV,immer,,,,,,,,,,"('immer',)"
0.024620573355817875,ADV,wieder,,,,,,,,,,"('wieder',)"
0.00035486160397445,VVFIN,anspricht,,,,,,,,,,"('anspricht',)"
0.0014079549454417458,NP,CNP,,,,,,,,,,"(CNP,)"
0.25868263473053893,CNP,NN,KON,NN,,,,,,,,"(NN, KON, NN)"
0.00020112630732099757,NN,Rezession,,,,,,,,,,"('Rezession',)"
0.00013408420488066506,NN,Bürokratie,,,,,,,,,,"('Bürokratie',)"
0.0005254860746190226,S,VVFIN,VP,,,,,,,,,"(VVFIN, VP)"
0.0035486160397444995,VVFIN,machen,,,,,,,,,,"('machen',)"
0.0003179650238473768,VP,PPER,ADV,VZ,,,,,,,,"(PPER, ADV, VZ)"
0.007082630691399663,ADV,besonders,,,,,,,,,,"('besonders',)"
0.0054894784995425435,VVINF,schaffen,,,,,,,,,,"('schaffen',)"
0.00024838549428713363,ROOT,PIS,",",NP,",",S,",",NP,.,,,"(PIS, ,, NP, ,, S, ,, NP, .)"
0.010230179028132993,PIS,Einer,,,,,,,,,,"('Einer',)"
0.041652000469318315,NP,S,,,,,,,,,,"(S,)"
0.0007006480994920302,S,PRELS,PRF,PP,VVFIN,,,,,,,"(PRELS, PRF, PP, VVFIN)"
0.20437956204379562,PRELS,der,,,,,,,,,,"('der',)"
0.00035486160397445,VVFIN,ausspricht,,,,,,,,,,"('ausspricht',)"
0.00017516202487300754,S,VAFIN,PN,,,,,,,,,"(VAFIN, PN)"
0.00023618327822390176,NE,Steve,,,,,,,,,,"('Steve',)"
0.00023618327822390176,NE,Jobs,,,,,,,,,,"('Jobs',)"
0.00017516202487300754,S,PRELS,NE,PP,NP,VVFIN,,,,,,"(PRELS, NE, PP, NP, VVFIN)"
0.06569343065693431,PRELS,dem,,,,,,,,,,"('dem',)"
0.02779973649538867,PP,APPR,ART,NN,NP,,,,,,,"(APPR, ART, NN, NP)"
0.00040225261464199515,NN,Aufbau,,,,,,,,,,"('Aufbau',)"
6.704210244033253e-05,NN,Computerfirma,,,,,,,,,,"('Computerfirma',)"
0.00023618327822390176,NE,Next,,,,,,,,,,"('Next',)"
0.0034025577848175526,NP,NM,NN,,,,,,,,,"(NM, NN)"
0.5125,NM,CARD,NN,,,,,,,,,"(CARD, NN)"
0.00949367088607595,CARD,20,,,,,,,,,,"('20',)"
0.00449182086350228,NN,Millionen,,,,,,,,,,"('Millionen',)"
0.0018101367658889783,NN,Dollar,,,,,,,,,,"('Dollar',)"
