probability,start_symbol,end_symbol0,end_symbol1,end_symbol2,end_symbol3,end_symbol4,end_symbol5,end_symbol6,end_symbol7,end_symbol8,end_symbol9,end_symbols
7.289161017566878e-05,N,termékenység,,,,,,,,,,"('termékenység',)"
8.280887711162637e-05,A,nagymérvű,,,,,,,,,,"('nagymérvű',)"
0.00014578322035133757,N,csökkenése,,,,,,,,,,"('csökkenése',)"
0.024199912319158263,ADJP,M,,,,,,,,,,"(M,)"
0.008684034736138945,M,20.,,,,,,,,,,"('20.',)"
0.0020774108900065602,N,század,,,,,,,,,,"('század',)"
3.644580508783439e-05,N,terméke,,,,,,,,,,"('terméke',)"
0.31258900598120193,PUNC,.,,,,,,,,,,"('.',)"
8.244702778464837e-05,CP,C0,NP,NP,C0,PUNC,CP,PUNC,,,,"(C0, NP, NP, C0, PUNC, CP, PUNC)"
0.01094578416281854,C,De,,,,,,,,,,"('De',)"
0.00021867483052700635,N,tény,,,,,,,,,,"('tény',)"
0.09531977456505758,NP,P,,,,,,,,,,"(P,)"
0.04650578179989945,P,az,,,,,,,,,,"('az',)"
0.1357961347699675,C,is,,,,,,,,,,"('is',)"
0.035175163771005415,PUNC,:,,,,,,,,,,"(':',)"
8.244702778464837e-05,CP,PP,PUNC,CP,PUNC,ADVP,NP,C0,NP,NP,,"(PP, PUNC, CP, PUNC, ADVP, NP, C0, NP, NP)"
0.9727216367017979,PP,NP,S,,,,,,,,,"(NP, S)"
0.0010569283475471973,N,emberek,,,,,,,,,,"('emberek',)"
0.0008280887711162637,A,döntő,,,,,,,,,,"('döntő',)"
0.0007653619068445222,N,többsége,,,,,,,,,,"('többsége',)"
0.03354037267080745,S,számára,,,,,,,,,,"('számára',)"
0.0788236969524352,PUNC,—,,,,,,,,,,"('—',)"
0.0007420232500618352,CP,V,ADVP,NP,,,,,,,,"(V, ADVP, NP)"
0.4732378223495702,V,V0,,,,,,,,,,"(V0,)"
0.9932186970210705,V0,V,,,,,,,,,,"(V,)"
5.730659025787966e-05,V,éljenek,,,,,,,,,,"('éljenek',)"
0.8265356265356265,ADVP,R,,,,,,,,,,"(R,)"
0.00012786088735455825,R,bárhol,,,,,,,,,,"('bárhol',)"
0.00018222902543917196,N,világon,,,,,,,,,,"('világon',)"
0.029408004091548395,R,még,,,,,,,,,,"('még',)"
0.0010569283475471973,N,végén,,,,,,,,,,"('végén',)"
0.0010569283475471973,N,család,,,,,,,,,,"('család',)"
0.004012496937025239,NP,T,A,,,,,,,,,"(T, A)"
0.0007452798940046373,A,legfontosabb,,,,,,,,,,"('legfontosabb',)"
0.0017313875834776156,CP,PUNC,CP,PUNC,C0,CP,PUNC,,,,,"(PUNC, CP, PUNC, C0, CP, PUNC)"
0.06315864426089433,PUNC,"""",,,,,,,,,,"('""',)"
0.0008244702778464837,CP,NP,PP,NP,V,NP,,,,,,"(NP, PP, NP, V, NP)"
0.0004288164665523156,NP,T,M,ADJP,N,,,,,,,"(T, M, ADJP, N)"
0.12023693749447441,T,A,,,,,,,,,,"('A',)"
0.005344021376085505,M,legtöbb,,,,,,,,,,"('legtöbb',)"
0.0037263994700231866,A,európai,,,,,,,,,,"('európai',)"
0.00149427800860121,N,ország,,,,,,,,,,"('ország',)"
3.644580508783439e-05,N,évszázadokon,,,,,,,,,,"('évszázadokon',)"
0.007453416149068323,S,át,,,,,,,,,,"('át',)"
0.00014578322035133757,N,politikája,,,,,,,,,,"('politikája',)"
7.289161017566878e-05,N,alapjának,,,,,,,,,,"('alapjának',)"
0.00017191977077363896,V,tekintette,,,,,,,,,,"('tekintette',)"
0.0003644580508783439,N,családot,,,,,,,,,,"('családot',)"
0.03882332820249701,C,s,,,,,,,,,,"('s',)"
0.004122351389232418,CP,NP,NP,V,PREVERB,,,,,,,"(NP, NP, V, PREVERB)"
0.053544494720965306,P,azt,,,,,,,,,,"('azt',)"
0.0005102412712296814,N,társadalom,,,,,,,,,,"('társadalom',)"
0.0003312355084465055,A,természetes,,,,,,,,,,"('természetes',)"
3.644580508783439e-05,N,alapegységeként,,,,,,,,,,"('alapegységeként',)"
0.00017191977077363896,V,határozta,,,,,,,,,,"('határozta',)"
0.9991489361702127,PREVERB,R,,,,,,,,,,"(R,)"
0.03861398798107659,R,meg,,,,,,,,,,"('meg',)"
0.0010718113612004287,CP,NP,V,PUNC,,,,,,,,"(NP, V, PUNC)"
0.021367521367521368,P,Ez,,,,,,,,,,"('Ez',)"
0.0004011461318051576,V,megszűnt,,,,,,,,,,"('megszűnt',)"
0.004452139500371012,CP,NP,NP,V,PUNC,C0,CP,PUNC,,,,"(NP, NP, V, PUNC, C0, CP, PUNC)"
0.0009937065253395165,A,nyugati,,,,,,,,,,"('nyugati',)"
3.644580508783439e-05,N,államokra,,,,,,,,,,"('államokra',)"
0.013446459201176182,NP,ADJP,ADJP,N,,,,,,,,"(ADJP, ADJP, N)"
0.00091089764822789,A,erős,,,,,,,,,,"('erős',)"
0.004802914872474329,A,politikai,,,,,,,,,,"('politikai',)"
0.00010933741526350318,N,nyomás,,,,,,,,,,"('nyomás',)"
0.00011461318051575932,V,nehezedik,,,,,,,,,,"('nehezedik',)"
0.024486767252040565,CP,NP,NP,V,,,,,,,,"(NP, NP, V)"
0.018959813771134527,NP,NP,C0,NP,,,,,,,,"(NP, C0, NP)"
3.644580508783439e-05,N,törvényeik,,,,,,,,,,"('törvényeik',)"
0.21395587480759365,C,és,,,,,,,,,,"('és',)"
7.289161017566878e-05,N,politikájuk,,,,,,,,,,"('politikájuk',)"
3.644580508783439e-05,N,bázisának,,,,,,,,,,"('bázisának',)"
3.644580508783439e-05,N,egyént,,,,,,,,,,"('egyént',)"
5.730659025787966e-05,V,tekintsék,,,,,,,,,,"('tekintsék',)"
0.00032978811113859347,CP,CP,PUNC,PUNC,V,NP,NP,PUNC,,,,"(CP, PUNC, PUNC, V, NP, NP, PUNC)"
0.0031854937515314874,NP,NP,ADJP,ADJP,N,,,,,,,"(NP, ADJP, ADJP, N)"
0.003519356460532931,P,Ebben,,,,,,,,,,"('Ebben',)"
8.280887711162637e-05,A,felmorzsoló,,,,,,,,,,"('felmorzsoló',)"
0.009605829744948658,A,új,,,,,,,,,,"('új',)"
3.644580508783439e-05,N,modellben,,,,,,,,,,"('modellben',)"
3.644580508783439e-05,N,életformák,,,,,,,,,,"('életformák',)"
3.644580508783439e-05,N,pluralizmusa,,,,,,,,,,"('pluralizmusa',)"
5.730659025787966e-05,V,érvényesül,,,,,,,,,,"('érvényesül',)"
0.0004011461318051576,V,vélekedett,,,,,,,,,,"('vélekedett',)"
0.014028424405782896,NP,T,ADJP,ADJP,N,,,,,,,"(T, ADJP, ADJP, N)"
0.028644682167801257,T,egy,,,,,,,,,,"('egy',)"
0.007803594914511179,ADJP,NP,NP,A,,,,,,,,"(NP, NP, A)"
0.013844645920117618,NP,M,,,,,,,,,,"(M,)"
0.0016700066800267202,M,1996,,,,,,,,,,"('1996',)"
7.289161017566878e-05,N,őszén,,,,,,,,,,"('őszén',)"
3.644580508783439e-05,N,Hollandiában,,,,,,,,,,"('Hollandiában',)"
0.0009937065253395165,A,tartott,,,,,,,,,,"('tartott',)"
0.003146737330241802,A,nemzetközi,,,,,,,,,,"('nemzetközi',)"
3.644580508783439e-05,N,családkonferencián,,,,,,,,,,"('családkonferencián',)"
0.016111247243322715,NP,NP,PUNC,NP,,,,,,,,"(NP, PUNC, NP)"
0.0017152658662092624,NP,N,N,N,,,,,,,,"(N, N, N)"
0.00010933741526350318,N,Janne,,,,,,,,,,"('Janne',)"
7.289161017566878e-05,N,Haaland,,,,,,,,,,"('Haaland',)"
7.289161017566878e-05,N,Matlary,,,,,,,,,,"('Matlary',)"
0.00010933741526350318,N,szociológus,,,,,,,,,,"('szociológus',)"
8.280887711162637e-05,A,oslói,,,,,,,,,,"('oslói',)"
0.0003280122457905095,N,egyetem,,,,,,,,,,"('egyetem',)"
0.00010933741526350318,N,tanára,,,,,,,,,,"('tanára',)"
0.0007420232500618352,CP,NP,NP,C0,V,PUNC,C0,CP,PUNC,,,"(NP, NP, C0, V, PUNC, C0, CP, PUNC)"
3.644580508783439e-05,N,Előadásából,,,,,,,,,,"('Előadásából',)"
0.0005157593123209169,V,kiderült,,,,,,,,,,"('kiderült',)"
0.0026383048891087477,CP,NP,ADVP,NP,,,,,,,,"(NP, ADVP, NP)"
0.008637588826268071,NP,NP,T,N,,,,,,,,"(NP, T, N)"
0.006787330316742082,P,ezek,,,,,,,,,,"('ezek',)"
3.644580508783439e-05,N,aggodalmak,,,,,,,,,,"('aggodalmak',)"
0.0007671653241273494,R,korántsem,,,,,,,,,,"('korántsem',)"
0.001286449399656947,NP,ADJP,A,,,,,,,,,"(ADJP, A)"
8.280887711162637e-05,A,keletűek,,,,,,,,,,"('keletűek',)"
8.244702778464837e-05,CP,PUNC,CP,PUNC,V,NP,NP,PUNC,CP,K,,"(PUNC, CP, PUNC, V, NP, NP, PUNC, CP, K)"
0.02069420397394674,CP,NP,,,,,,,,,,"(NP,)"
0.00010933741526350318,N,nőknek,,,,,,,,,,"('nőknek',)"
5.730659025787966e-05,V,vetette,,,,,,,,,,"('vetette',)"
0.00010933741526350318,N,papírra,,,,,,,,,,"('papírra',)"
3.644580508783439e-05,N,vitairatában,,,,,,,,,,"('vitairatában',)"
0.00016489405556929673,CP,ADVP,ADVP,NP,V,NP,PUNC,C0,CP,,,"(ADVP, ADVP, NP, V, NP, PUNC, C0, CP)"
0.008438818565400843,R,ma,,,,,,,,,,"('ma',)"
0.0019179133103183737,R,többnyire,,,,,,,,,,"('többnyire',)"
0.024132730015082957,P,arra,,,,,,,,,,"('arra',)"
0.009742120343839542,V,van,,,,,,,,,,"('van',)"
3.644580508783439e-05,N,lehetőségük,,,,,,,,,,"('lehetőségük',)"
0.01310907741775909,CP,NP,V,,,,,,,,,"(NP, V)"
0.002542269051703014,NP,NP,PUNC,NP,C0,NP,,,,,,"(NP, PUNC, NP, C0, NP)"
0.08432369517275178,NP,ADJP,N,,,,,,,,,"(ADJP, N)"
0.0005796621397813846,A,ipari,,,,,,,,,,"('ipari',)"
0.00010933741526350318,N,munkások,,,,,,,,,,"('munkások',)"
3.644580508783439e-05,N,hivatalnokok,,,,,,,,,,"('hivatalnokok',)"
0.03249529673336754,C,vagy,,,,,,,,,,"('vagy',)"
3.644580508783439e-05,N,villamosvezetők,,,,,,,,,,"('villamosvezetők',)"
0.00028653295128939826,V,legyenek,,,,,,,,,,"('legyenek',)"
0.8125,K,...,,,,,,,,,,"('...',)"
0.0004946821667078902,CP,CP,PUNC,C0,CP,PUNC,PUNC,,,,,"(CP, PUNC, C0, CP, PUNC, PUNC)"
8.244702778464837e-05,CP,NP,PUNC,C0,CP,PUNC,ADVP,V,NP,,,"(NP, PUNC, C0, CP, PUNC, ADVP, V, NP)"
0.0027566772849791717,NP,T,M,N,,,,,,,,"(T, M, N)"
0.00010933741526350318,N,nő,,,,,,,,,,"('nő',)"
0.0011971951428082776,C,akárcsak,,,,,,,,,,"('akárcsak',)"
0.0008018077119323566,N,férfi,,,,,,,,,,"('férfi',)"
0.10286650286650287,ADVP,A,,,,,,,,,,"(A,)"
0.0004968532626697582,A,könnyen,,,,,,,,,,"('könnyen',)"
0.00022922636103151864,V,válhat,,,,,,,,,,"('válhat',)"
8.280887711162637e-05,A,középszerű,,,,,,,,,,"('középszerű',)"
3.644580508783439e-05,N,villamosvezetővé,,,,,,,,,,"('villamosvezetővé',)"
0.009406533264922183,C,ám,,,,,,,,,,"('ám',)"
8.244702778464837e-05,CP,NP,PUNC,CP,PUNC,ADVP,NP,V,,,,"(NP, PUNC, CP, PUNC, ADVP, NP, V)"
3.644580508783439e-05,N,anyák,,,,,,,,,,"('anyák',)"
0.00016489405556929673,CP,V,ADVP,ADVP,NP,,,,,,,"(V, ADVP, ADVP, NP)"
0.017644802454929037,R,is,,,,,,,,,,"('is',)"
0.00012786088735455825,R,bármennyire,,,,,,,,,,"('bármennyire',)"
8.280887711162637e-05,A,középszerűek,,,,,,,,,,"('középszerűek',)"
0.032476665388057796,R,csak,,,,,,,,,,"('csak',)"
0.0003438395415472779,V,lehetnek,,,,,,,,,,"('lehetnek',)"
0.0006595762222771869,CP,NP,C0,NP,V,PUNC,C0,CP,PUNC,,,"(NP, C0, NP, V, PUNC, C0, CP, PUNC)"
0.05646646207803595,ADJP,P,,,,,,,,,,"(P,)"
0.01583710407239819,P,más,,,,,,,,,,"('más',)"
3.644580508783439e-05,N,családkutatók,,,,,,,,,,"('családkutatók',)"
0.00011461318051575932,V,emlékeztetnek,,,,,,,,,,"('emlékeztetnek',)"
8.244702778464837e-05,CP,NP,ADVP,NP,NP,PUNC,C0,CP,,,,"(NP, ADVP, NP, NP, PUNC, C0, CP)"
0.0014905597880092746,A,mai,,,,,,,,,,"('mai',)"
3.644580508783439e-05,N,feminizmusnak,,,,,,,,,,"('feminizmusnak',)"
0.005881600818309679,R,éppen,,,,,,,,,,"('éppen',)"
0.024635495223730517,P,egyik,,,,,,,,,,"('egyik',)"
0.0004968532626697582,A,legfőbb,,,,,,,,,,"('legfőbb',)"
3.644580508783439e-05,N,célkitűzése,,,,,,,,,,"('célkitűzése',)"
8.244702778464837e-05,CP,NP,ADVP,NP,V,PREVERB,NP,NP,PUNC,C0,CP,"(NP, ADVP, NP, V, PREVERB, NP, NP, PUNC, C0, CP)"
0.000511443549418233,R,mindenütt,,,,,,,,,,"('mindenütt',)"
0.00014578322035133757,N,világban,,,,,,,,,,"('világban',)"
5.730659025787966e-05,V,adassék,,,,,,,,,,"('adassék',)"
0.0007452798940046373,A,szabad,,,,,,,,,,"('szabad',)"
0.0005102412712296814,N,döntés,,,,,,,,,,"('döntés',)"
0.0003280122457905095,N,lehetősége,,,,,,,,,,"('lehetősége',)"
0.005530417295123178,P,abban,,,,,,,,,,"('abban',)"
8.244702778464837e-05,CP,NP,V,ADVP,PUNC,C0,CP,PUNC,CP,,,"(NP, V, ADVP, PUNC, C0, CP, PUNC, CP)"
3.644580508783439e-05,N,anyaságot,,,,,,,,,,"('anyaságot',)"
0.00017191977077363896,V,választják,,,,,,,,,,"('választják',)"
0.008566679452755402,R,-e,,,,,,,,,,"('-e',)"
0.00014578322035133757,N,munkát,,,,,,,,,,"('munkát',)"
8.244702778464837e-05,CP,ADVP,PUNC,NP,PUNC,NP,ADVP,,,,,"(ADVP, PUNC, NP, PUNC, NP, ADVP)"
0.000511443549418233,R,netán,,,,,,,,,,"('netán',)"
0.0032679738562091504,P,valamilyen,,,,,,,,,,"('valamilyen',)"
0.00016561775422325274,A,részmunkaidős,,,,,,,,,,"('részmunkaidős',)"
3.644580508783439e-05,N,konstrukcióban,,,,,,,,,,"('konstrukcióban',)"
0.0008270031854937515,NP,T,M,,,,,,,,,"(T, M)"
0.0006680026720106881,M,kettőt,,,,,,,,,,"('kettőt',)"
0.0023014959723820483,R,együtt,,,,,,,,,,"('együtt',)"
8.244702778464837e-05,CP,NP,NP,NP,NP,V,NP,PUNC,PUNC,CP,PUNC,"(NP, NP, NP, NP, V, NP, PUNC, PUNC, CP, PUNC)"
3.644580508783439e-05,N,Sylvia,,,,,,,,,,"('Sylvia',)"
3.644580508783439e-05,N,Ann,,,,,,,,,,"('Ann',)"
3.644580508783439e-05,N,Hewlett,,,,,,,,,,"('Hewlett',)"
0.00455448824113945,A,amerikai,,,,,,,,,,"('amerikai',)"
8.280887711162637e-05,A,feminista,,,,,,,,,,"('feminista',)"
3.644580508783439e-05,N,írónő,,,,,,,,,,"('írónő',)"
0.007038712921065862,P,ezzel,,,,,,,,,,"('ezzel',)"
0.0008382535170201909,N,kapcsolatban,,,,,,,,,,"('kapcsolatban',)"
0.0006303724928366762,V,írta,,,,,,,,,,"('írta',)"
0.015256466462078035,ADJP,ADJP,PUNC,ADJP,,,,,,,,"(ADJP, PUNC, ADJP)"
3.0629747610879685e-05,NP,T,N,N,N,N,PUNC,N,N,N,,"(T, N, N, N, N, PUNC, N, N, N)"
3.644580508783439e-05,N,Amikor,,,,,,,,,,"('Amikor',)"
0.00010933741526350318,N,az,,,,,,,,,,"('az',)"
3.644580508783439e-05,N,ág,,,,,,,,,,"('ág',)"
3.644580508783439e-05,N,eltörik,,,,,,,,,,"('eltörik',)"
3.644580508783439e-05,N,gyermekeink,,,,,,,,,,"('gyermekeink',)"
3.644580508783439e-05,N,elhanyagolásának,,,,,,,,,,"('elhanyagolásának',)"
0.00029156644070267514,N,ára,,,,,,,,,,"('ára',)"
0.0037263994700231866,A,című,,,,,,,,,,"('című',)"
0.002338009352037408,M,1991-ben,,,,,,,,,,"('1991-ben',)"
0.024932614555256066,NP,N,N,,,,,,,,,"(N, N)"
0.00021867483052700635,N,New,,,,,,,,,,"('New',)"
0.00018222902543917196,N,Yorkban,,,,,,,,,,"('Yorkban',)"
0.0014077509108976483,A,megjelent,,,,,,,,,,"('megjelent',)"
0.0003644580508783439,N,könyvében,,,,,,,,,,"('könyvében',)"
8.244702778464837e-05,CP,NP,NP,ADVP,ADVP,V,PUNC,C0,CP,,,"(NP, NP, ADVP, ADVP, V, PUNC, C0, CP)"
0.00018222902543917196,N,Amerikában,,,,,,,,,,"('Amerikában',)"
0.00018222902543917196,N,gyermeket,,,,,,,,,,"('gyermeket',)"
0.012913949622810382,R,úgy,,,,,,,,,,"('úgy',)"
5.730659025787966e-05,V,tekintik,,,,,,,,,,"('tekintik',)"
0.02616726526423807,C,mint,,,,,,,,,,"('mint',)"
8.280887711162637e-05,A,privát,,,,,,,,,,"('privát',)"
8.280887711162637e-05,A,fogyasztási,,,,,,,,,,"('fogyasztási',)"
3.644580508783439e-05,N,cikket,,,,,,,,,,"('cikket',)"
8.244702778464837e-05,CP,C0,CP,PUNC,ADVP,NP,PUNC,CP,PUNC,PUNC,,"(C0, CP, PUNC, ADVP, NP, PUNC, CP, PUNC, PUNC)"
0.01111681204036258,C,Ha,,,,,,,,,,"('Ha',)"
0.0008244702778464837,CP,NP,ADVP,V,PUNC,C0,CP,,,,,"(NP, ADVP, V, PUNC, C0, CP)"
0.0005796621397813846,A,dolgozó,,,,,,,,,,"('dolgozó',)"
0.00017191977077363896,V,döntenek,,,,,,,,,,"('döntenek',)"
0.0126143952510512,CP,V,NP,,,,,,,,,"(V, NP)"
0.00011461318051575932,V,kellenek,,,,,,,,,,"('kellenek',)"
0.006003430531732418,NP,R,,,,,,,,,,"(R,)"
0.0015343306482546988,R,nekik,,,,,,,,,,"('nekik',)"
0.013936836721646848,R,akkor,,,,,,,,,,"('akkor',)"
0.004257534917912276,NP,T,NP,N,,,,,,,,"(T, NP, N)"
0.010809451985922574,P,ő,,,,,,,,,,"('ő',)"
7.289161017566878e-05,N,dolguk,,,,,,,,,,"('dolguk',)"
0.0004946821667078902,CP,ADVP,V,PREVERB,NP,NP,,,,,,"(ADVP, V, PREVERB, NP, NP)"
0.0012786088735455823,R,hogyan,,,,,,,,,,"('hogyan',)"
5.730659025787966e-05,V,birkóznak,,,,,,,,,,"('birkóznak',)"
0.011563599798893917,P,saját,,,,,,,,,,"('saját',)"
3.644580508783439e-05,N,erejükből,,,,,,,,,,"('erejükből',)"
8.244702778464837e-05,CP,NP,ADVP,INF,NP,PUNC,C0,CP,PUNC,,,"(NP, ADVP, INF, NP, PUNC, C0, CP, PUNC)"
3.644580508783439e-05,N,családszerkezet,,,,,,,,,,"('családszerkezet',)"
0.027531784305129328,ADJP,ADJP,A,,,,,,,,,"(ADJP, A)"
0.0007452798940046373,A,századi,,,,,,,,,,"('századi',)"
3.644580508783439e-05,N,változásait,,,,,,,,,,"('változásait',)"
8.280887711162637e-05,A,bemutató,,,,,,,,,,"('bemutató',)"
3.644580508783439e-05,N,elemzésekben,,,,,,,,,,"('elemzésekben',)"
0.002685078634445723,R,gyakran,,,,,,,,,,"('gyakran',)"
1.0,INF,INF0,,,,,,,,,,"(INF0,)"
1.0,INF0,V,,,,,,,,,,"(V,)"
5.730659025787966e-05,V,találkozni,,,,,,,,,,"('találkozni',)"
0.00904977375565611,P,azzal,,,,,,,,,,"('azzal',)"
3.644580508783439e-05,N,nézettel,,,,,,,,,,"('nézettel',)"
0.00016489405556929673,CP,NP,NP,NP,V,NP,PUNC,CP,,,,"(NP, NP, NP, V, NP, PUNC, CP)"
3.644580508783439e-05,N,fontosságának,,,,,,,,,,"('fontosságának',)"
3.644580508783439e-05,N,hanyatlásában,,,,,,,,,,"('hanyatlásában',)"
0.0020828228375398185,NP,NP,T,ADJP,N,,,,,,,"(NP, T, ADJP, N)"
0.0002484266313348791,A,alapvető,,,,,,,,,,"('alapvető',)"
3.644580508783439e-05,N,értékváltozás,,,,,,,,,,"('értékváltozás',)"
5.730659025787966e-05,V,játszotta,,,,,,,,,,"('játszotta',)"
0.0004373496610540127,N,szerepet,,,,,,,,,,"('szerepet',)"
0.002226069750185506,CP,NP,NP,NP,V,NP,,,,,,"(NP, NP, NP, V, NP)"
0.008798391151332328,P,amelynek,,,,,,,,,,"('amelynek',)"
0.00021867483052700635,N,hatására,,,,,,,,,,"('hatására',)"
0.0010765154024511428,A,rövid,,,,,,,,,,"('rövid',)"
0.0005796621397813846,A,távú,,,,,,,,,,"('távú',)"
3.644580508783439e-05,N,hasznon,,,,,,,,,,"('hasznon',)"
0.0004968532626697582,A,alapuló,,,,,,,,,,"('alapuló',)"
0.00016561775422325274,A,felszínes,,,,,,,,,,"('felszínes',)"
0.00182179529645578,A,emberi,,,,,,,,,,"('emberi',)"
0.0005157593123209169,V,kerültek,,,,,,,,,,"('kerültek',)"
0.00010933741526350318,N,előtérbe,,,,,,,,,,"('előtérbe',)"
0.00016489405556929673,CP,NP,NEG,NP,PUNC,,,,,,,"(NP, NEG, NP, PUNC)"
0.00930115635997989,P,E,,,,,,,,,,"('E',)"
0.00014578322035133757,N,gondolat,,,,,,,,,,"('gondolat',)"
1.0,NEG,R,,,,,,,,,,"(R,)"
0.020713463751438434,R,sem,,,,,,,,,,"('sem',)"
0.0005771291944925385,CP,CP,PUNC,PUNC,CP,PUNC,,,,,,"(CP, PUNC, PUNC, CP, PUNC)"
0.0002473410833539451,CP,NP,ADVP,NP,ADVP,V,,,,,,"(NP, ADVP, NP, ADVP, V)"
3.644580508783439e-05,N,Ferdid,,,,,,,,,,"('Ferdid',)"
3.644580508783439e-05,N,Tönnies,,,,,,,,,,"('Tönnies',)"
0.004140443855581318,A,német,,,,,,,,,,"('német',)"
3.644580508783439e-05,N,társadalomtudós,,,,,,,,,,"('társadalomtudós',)"
0.037463239994885565,R,már,,,,,,,,,,"('már',)"
0.0010933741526350316,N,elején,,,,,,,,,,"('elején',)"
0.006009461705664237,R,így,,,,,,,,,,"('így',)"
0.0003438395415472779,V,írt,,,,,,,,,,"('írt',)"
8.244702778464837e-05,CP,ADVP,NP,V,NP,PUNC,CP,PUNC,PUNC,CP,,"(ADVP, NP, V, NP, PUNC, CP, PUNC, PUNC, CP)"
0.011466011466011465,ADVP,NP,A,,,,,,,,,"(NP, A)"
3.644580508783439e-05,N,modernizációval,,,,,,,,,,"('modernizációval',)"
0.0004968532626697582,A,párhuzamosan,,,,,,,,,,"('párhuzamosan',)"
7.289161017566878e-05,N,háttérbe,,,,,,,,,,"('háttérbe',)"
0.00011461318051575932,V,szorultak,,,,,,,,,,"('szorultak',)"
0.011060834590246356,P,azok,,,,,,,,,,"('azok',)"
0.0004968532626697582,A,közösségi,,,,,,,,,,"('közösségi',)"
0.001324942033786022,A,típusú,,,,,,,,,,"('típusú',)"
0.002885645972462693,CP,ADVP,NP,,,,,,,,,"(ADVP, NP)"
0.011891062523973917,R,például,,,,,,,,,,"('például',)"
0.018797922334899828,CP,CP,PUNC,C0,CP,,,,,,,"(CP, PUNC, C0, CP)"
0.0013191524445543739,CP,NP,NP,NP,NP,V,,,,,,"(NP, NP, NP, NP, V)"
0.001256913021618904,P,amelyekben,,,,,,,,,,"('amelyekben',)"
3.644580508783439e-05,N,egyén,,,,,,,,,,"('egyén',)"
0.0029811195760185492,A,teljes,,,,,,,,,,"('teljes',)"
3.644580508783439e-05,N,személyiségével,,,,,,,,,,"('személyiségével',)"
0.0011662657628107006,N,részt,,,,,,,,,,"('részt',)"
0.00045845272206303727,V,vesz,,,,,,,,,,"('vesz',)"
0.007585126556187649,CP,NP,NP,NP,V,,,,,,,"(NP, NP, NP, V)"
3.644580508783439e-05,N,érzelmek,,,,,,,,,,"('érzelmek',)"
0.026654975887768523,ADJP,ADVP,A,,,,,,,,,"(ADVP, A)"
0.0028129395218002813,R,igen,,,,,,,,,,"('igen',)"
0.00182179529645578,A,fontos,,,,,,,,,,"('fontos',)"
0.00011461318051575932,V,játszanak,,,,,,,,,,"('játszanak',)"
0.04254266633687855,CP,CP,PUNC,CP,PUNC,,,,,,,"(CP, PUNC, CP, PUNC)"
8.244702778464837e-05,CP,NP,INF,V,NP,PUNC,XP,PUNC,PUNC,CP,,"(NP, INF, V, NP, PUNC, XP, PUNC, PUNC, CP)"
0.002011060834590246,P,Mindezt,,,,,,,,,,"('Mindezt',)"
0.00011461318051575932,V,alátámasztani,,,,,,,,,,"('alátámasztani',)"
0.00011461318051575932,V,látszanak,,,,,,,,,,"('látszanak',)"
0.00018222902543917196,N,kutatások,,,,,,,,,,"('kutatások',)"
